size,sizeNext,swab_id,time,Day,individual,density,weight,svl,sex,ze_tadpoles,tank_num,ze_frogs,num_infected,cum_ze_frogs,cum_ze_tadpoles
0.0,0.0,MDF16_5_Dec4,63.0,137.0,MDF16_5,16.0,9.3,50.9, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_6_Jul25,5.0,5.0,MDF16_6,16.0,10.1,46, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.208,MDF16_6_Jul31,6.0,11.0,MDF16_6,16.0,8.5,46.8, F,2013.72,16.0,1.384,1.0,1.384,2852.16
0.208,309.24,MDF16_6_AUG8,8.0,19.0,MDF16_6,16.0,8.1,47.2, F,1674.48,16.0,11.264,5.0,12.648,4526.64
309.24,2246.92,MDF16_6_Aug13,5.0,24.0,MDF16_6,16.0,7.8,49.6, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
2246.92,930.04,MDF16_6_Aug21,8.0,32.0,MDF16_6,16.0,7.5,45.4, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
930.04,3023.856,MDF16_6_Aug27,6.0,38.0,MDF16_6,16.0,7.7,41.1, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
3023.856,886.76,MDF16_6_Sep3,7.0,45.0,MDF16_6,16.0,8.7,46.3, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
886.76,0.136,MDF16_6_Sep11,9.0,54.0,MDF16_6,16.0,7.4,45, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.136,441.784,MDF16_6_Sep18,6.0,60.0,MDF16_6,16.0,8.3,44.6, F,1.352,16.0,52.776,7.0,447988.244,49905.368
441.784,22.696,MDF16_6_Sep24,6.0,66.0,MDF16_6,16.0,8.2,44, F,9.528,16.0,917.176,11.0,448905.42,49914.896
22.696,6.624,MDF16_6_Oct1,8.0,74.0,MDF16_6,16.0,9.1,46, F,0.0,16.0,601.36,12.0,449506.78,49914.896
6.624,0.0,MDF16_6_Dec4,63.0,137.0,MDF16_6,16.0,8.9,45.4, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_7_Jul25,5.0,5.0,MDF16_7,16.0,10.9,48.9, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,1.48,MDF16_7_Jul31,6.0,11.0,MDF16_7,16.0,10.3,48.9, F,2013.72,16.0,1.384,1.0,1.384,2852.16
1.48,68.08,MDF16_7_AUG8,8.0,19.0,MDF16_7,16.0,8.7,47.3, F,1674.48,16.0,11.264,5.0,12.648,4526.64
68.08,747.824,MDF16_7_Aug13,5.0,24.0,MDF16_7,16.0,8.6,49.7, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
747.824,7209.984,MDF16_7_Aug21,8.0,32.0,MDF16_7,16.0,9.1,46.7, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
7209.984,5272.824,MDF16_7_Aug27,6.0,38.0,MDF16_7,16.0,10.0,46.5, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
5272.824,154.08,MDF16_7_Sep3,7.0,45.0,MDF16_7,16.0,10.0,46.9, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
154.08,2.12,MDF16_7_Sep11,9.0,54.0,MDF16_7,16.0,10.0,48, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
2.12,3.464,MDF16_7_Sep18,6.0,60.0,MDF16_7,16.0,10.3,46.6, F,1.352,16.0,52.776,7.0,447988.244,49905.368
3.464,3.112,MDF16_7_Sep24,6.0,66.0,MDF16_7,16.0,11.3,48.2, F,9.528,16.0,917.176,11.0,448905.42,49914.896
3.112,0.0,MDF16_7_Oct1,8.0,74.0,MDF16_7,16.0,11.6,47.3, F,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_7_Dec4,63.0,137.0,MDF16_7,16.0,10.8,47.1, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_8_Jul25,5.0,5.0,MDF16_8,16.0,8.6,45.8, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_8_Jul31,6.0,11.0,MDF16_8,16.0,8.0,45.8, F,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,7373.528,MDF16_8_AUG8,8.0,19.0,MDF16_8,16.0,7.2,46, F,1674.48,16.0,11.264,5.0,12.648,4526.64
7373.528,61605.36,MDF16_8_Aug13,5.0,24.0,MDF16_8,16.0,7.8,45.8, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
61605.36,2949.112,MDF16_8_Aug21,8.0,32.0,MDF16_8,16.0,7.5,43.8, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
2949.112,8588.0,MDF16_8_Aug27,6.0,38.0,MDF16_8,16.0,8.0,43.5, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
8588.0,234.52,MDF16_8_Sep3,7.0,45.0,MDF16_8,16.0,8.5,44.9, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
234.52,0.0,MDF16_8_Sep11,9.0,54.0,MDF16_8,16.0,8.3,44.3, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,0.0,MDF16_8_Sep18,6.0,60.0,MDF16_8,16.0,9.1,44, F,1.352,16.0,52.776,7.0,447988.244,49905.368
0.0,6.096,MDF16_8_Sep24,6.0,66.0,MDF16_8,16.0,9.8,45.6, F,9.528,16.0,917.176,11.0,448905.42,49914.896
6.096,0.432,MDF16_8_Oct1,8.0,74.0,MDF16_8,16.0,9.1,43.5, F,0.0,16.0,601.36,12.0,449506.78,49914.896
0.432,10.06,MDF16_8_Dec4,63.0,137.0,MDF16_8,16.0,9.5,44.7, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_9_Jul25,5.0,5.0,MDF16_9,16.0,6.7,40.6, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_9_Jul31,6.0,11.0,MDF16_9,16.0,6.0,42.7, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,143.72,MDF16_9_AUG8,8.0,19.0,MDF16_9,16.0,5.2,41.8, M,1674.48,16.0,11.264,5.0,12.648,4526.64
143.72,1297.352,MDF16_9_Aug13,5.0,24.0,MDF16_9,16.0,5.1,43.9, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
1297.352,99277.44,MDF16_9_Aug21,8.0,32.0,MDF16_9,16.0,5.1,41.5, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
99277.44,2161.072,MDF16_9_Aug27,6.0,38.0,MDF16_9,16.0,4.4,39.9, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
2161.072,860.272,MDF16_9_Sep3,7.0,45.0,MDF16_9,16.0,5.0,38.9, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
860.272,1.416,MDF16_9_Sep11,9.0,54.0,MDF16_9,16.0,5.0,40.4, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
1.416,98.984,MDF16_9_Sep18,6.0,60.0,MDF16_9,16.0,5.3,38, M,1.352,16.0,52.776,7.0,447988.244,49905.368
98.984,68.92,MDF16_9_Sep24,6.0,66.0,MDF16_9,16.0,5.1,39.2, M,9.528,16.0,917.176,11.0,448905.42,49914.896
68.92,0.0,MDF16_9_Oct1,8.0,74.0,MDF16_9,16.0,5.2,39.5, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_9_Dec4,63.0,137.0,MDF16_9,16.0,4.9,40.1, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_10_Jul25,5.0,5.0,MDF16_10,16.0,7.1,42.5, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_10_Jul31,6.0,11.0,MDF16_10,16.0,6.9,43.2, F,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,55.016,MDF16_10_AUG8,8.0,19.0,MDF16_10,16.0,6.1,42.8, F,1674.48,16.0,11.264,5.0,12.648,4526.64
55.016,125.136,MDF16_10_Aug13,5.0,24.0,MDF16_10,16.0,6.2,43.5, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
125.136,38203.608,MDF16_10_Aug21,8.0,32.0,MDF16_10,16.0,6.2,41.3, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
38203.608,12757.608,MDF16_10_Aug27,6.0,38.0,MDF16_10,16.0,7.0,40.8, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
12757.608,134.184,MDF16_10_Sep3,7.0,45.0,MDF16_10,16.0,5.8,41, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
134.184,29.328,MDF16_10_Sep11,9.0,54.0,MDF16_10,16.0,5.9,42.5, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
29.328,275.64,MDF16_10_Sep18,6.0,60.0,MDF16_10,16.0,6.2,40.6, F,1.352,16.0,52.776,7.0,447988.244,49905.368
275.64,56.328,MDF16_10_Sep24,6.0,66.0,MDF16_10,16.0,6.5,42.7, F,9.528,16.0,917.176,11.0,448905.42,49914.896
56.328,1.4,MDF16_10_Oct1,8.0,74.0,MDF16_10,16.0,6.1,40.5, F,0.0,16.0,601.36,12.0,449506.78,49914.896
1.4,0.0,MDF16_10_Dec4,63.0,137.0,MDF16_10,16.0,5.7,41, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_11_Jul25,5.0,5.0,MDF16_11,16.0,8.7,43.7, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_11_Jul31,6.0,11.0,MDF16_11,16.0,8.4,44.9, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,232.912,MDF16_11_AUG8,8.0,19.0,MDF16_11,16.0,6.2,43.8, M,1674.48,16.0,11.264,5.0,12.648,4526.64
232.912,97.496,MDF16_11_Aug13,5.0,24.0,MDF16_11,16.0,8.8,45.65, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
97.496,7052.256,MDF16_11_Aug21,8.0,32.0,MDF16_11,16.0,8.2,44.2, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
7052.256,6350.88,MDF16_11_Aug27,6.0,38.0,MDF16_11,16.0,9.7,42.8, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
6350.88,0.0,MDF16_11_Sep3,7.0,45.0,MDF16_11,16.0,8.9,45.4, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
0.0,0.0,MDF16_11_Sep11,9.0,54.0,MDF16_11,16.0,8.2,44.8, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,2.712,MDF16_11_Sep18,6.0,60.0,MDF16_11,16.0,8.8,43.3, M,1.352,16.0,52.776,7.0,447988.244,49905.368
2.712,0.0,MDF16_11_Sep24,6.0,66.0,MDF16_11,16.0,9.3,44, M,9.528,16.0,917.176,11.0,448905.42,49914.896
0.0,0.0,MDF16_11_Oct1,8.0,74.0,MDF16_11,16.0,8.8,43.8, M,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_11_Dec4,63.0,137.0,MDF16_11,16.0,9.0,45, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_12_Jul25,5.0,5.0,MDF16_12,16.0,5.4,40.2, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_12_Jul31,6.0,11.0,MDF16_12,16.0,5.2,39.3, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,152.12,MDF16_12_AUG8,8.0,19.0,MDF16_12,16.0,4.3,39.4, M,1674.48,16.0,11.264,5.0,12.648,4526.64
152.12,28.008,MDF16_12_Aug13,5.0,24.0,MDF16_12,16.0,5.9,40.1, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
28.008,6801.328,MDF16_12_Aug21,8.0,32.0,MDF16_12,16.0,5.3,39.8, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
6801.328,6721.304,MDF16_12_Aug27,6.0,38.0,MDF16_12,16.0,5.5,40, M?,2239.088,16.0,251239.872,16.0,337925.624,21553.16
6721.304,1098.72,MDF16_12_Sep3,7.0,45.0,MDF16_12,16.0,4.9,38.9, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
1098.72,9.888,MDF16_12_Sep11,9.0,54.0,MDF16_12,16.0,5.5,39.8, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
9.888,0.0,MDF16_12_Sep18,6.0,60.0,MDF16_12,16.0,5.5,39.2, M?,1.352,16.0,52.776,7.0,447988.244,49905.368
0.0,0.0,MDF16_12_Sep24,6.0,66.0,MDF16_12,16.0,5.5,38.6, F,9.528,16.0,917.176,11.0,448905.42,49914.896
0.0,0.0,MDF16_12_Oct1,8.0,74.0,MDF16_12,16.0,6.2,40.4, F,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_12_Dec4,63.0,137.0,MDF16_12,16.0,5.7,38.9, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_13_Jul25,5.0,5.0,MDF16_13,16.0,8.1,43.2, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_13_Jul31,6.0,11.0,MDF16_13,16.0,7.9,46, F,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,77.136,MDF16_13_AUG8,8.0,19.0,MDF16_13,16.0,8.3,43.5, F,1674.48,16.0,11.264,5.0,12.648,4526.64
77.136,103.184,MDF16_13_Aug13,5.0,24.0,MDF16_13,16.0,8.4,43.1, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
103.184,26938.408,MDF16_13_Aug21,8.0,32.0,MDF16_13,16.0,8.4,44.2, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
26938.408,6348.852,MDF16_13_Aug27,6.0,38.0,MDF16_13,16.0,7.7,42, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
6348.852,3.128,MDF16_13_Sep3,7.0,45.0,MDF16_13,16.0,8.4,44.1, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
3.128,0.0,MDF16_13_Sep11,9.0,54.0,MDF16_13,16.0,8.8,43.2, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,0.0,MDF16_13_Sep18,6.0,60.0,MDF16_13,16.0,9.2,43, F,1.352,16.0,52.776,7.0,447988.244,49905.368
0.0,0.0,MDF16_13_Sep24,6.0,66.0,MDF16_13,16.0,10.2,43.2, F,9.528,16.0,917.176,11.0,448905.42,49914.896
0.0,0.0,MDF16_13_Oct1,8.0,74.0,MDF16_13,16.0,9.9,43.4, F,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_13_Dec4,63.0,137.0,MDF16_13,16.0,9.6,43.4, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_14_Jul25,5.0,5.0,MDF16_14,16.0,9.0,44.7, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,1.968,MDF16_14_Jul31,6.0,11.0,MDF16_14,16.0,7.6,44, F,2013.72,16.0,1.384,1.0,1.384,2852.16
1.968,16.752,MDF16_14_AUG8,8.0,19.0,MDF16_14,16.0,8.7,47.3, F,1674.48,16.0,11.264,5.0,12.648,4526.64
16.752,477.296,MDF16_14_Aug13,5.0,24.0,MDF16_14,16.0,6.7,44.1, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
477.296,13036.992,MDF16_14_Aug21,8.0,32.0,MDF16_14,16.0,7.0,42.5, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
13036.992,90.184,MDF16_14_Aug27,6.0,38.0,MDF16_14,16.0,7.4,41.8, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
90.184,12.2,MDF16_14_Sep3,7.0,45.0,MDF16_14,16.0,7.7,44.1, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
12.2,7.96,MDF16_14_Sep11,9.0,54.0,MDF16_14,16.0,7.8,42.6, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
7.96,49.032,MDF16_14_Sep18,6.0,60.0,MDF16_14,16.0,8.4,43, F,1.352,16.0,52.776,7.0,447988.244,49905.368
49.032,27.0,MDF16_14_Sep24,6.0,66.0,MDF16_14,16.0,8.9,43.1, F,9.528,16.0,917.176,11.0,448905.42,49914.896
27.0,13.152,MDF16_14_Oct1,8.0,74.0,MDF16_14,16.0,8.8,42.8, F,0.0,16.0,601.36,12.0,449506.78,49914.896
13.152,0.0,MDF16_14_Dec4,63.0,137.0,MDF16_14,16.0,8.7,43.3, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_15_Jul25,5.0,5.0,MDF16_15,16.0,7.5,42.6, M,838.44,16.0,0.0,0.0,0.0,838.44
0.0,0.0,MDF16_15_Jul31,6.0,11.0,MDF16_15,16.0,6.8,42.3, M,2013.72,16.0,1.384,1.0,1.384,2852.16
0.0,1234.488,MDF16_15_AUG8,8.0,19.0,MDF16_15,16.0,7.1,42.3, M,1674.48,16.0,11.264,5.0,12.648,4526.64
1234.488,432.92,MDF16_15_Aug13,5.0,24.0,MDF16_15,16.0,6.9,44.1, M,14127.72,16.0,14949.312,16.0,14961.96,18654.36
432.92,3123.648,MDF16_15_Aug21,8.0,32.0,MDF16_15,16.0,6.8,41.8, M,659.712,16.0,71723.792,16.0,86685.752,19314.072
3123.648,2453.632,MDF16_15_Aug27,6.0,38.0,MDF16_15,16.0,7.8,42.3, M,2239.088,16.0,251239.872,16.0,337925.624,21553.16
2453.632,115.416,MDF16_15_Sep3,7.0,45.0,MDF16_15,16.0,7.8,41.6, M,28341.296,16.0,103296.868,16.0,441222.492,49894.456
115.416,0.0,MDF16_15_Sep11,9.0,54.0,MDF16_15,16.0,7.4,44.1, M,9.56,16.0,6712.976,15.0,447935.468,49904.016
0.0,1.816,MDF16_15_Sep18,6.0,60.0,MDF16_15,16.0,7.9,41.2, M,1.352,16.0,52.776,7.0,447988.244,49905.368
1.816,7.6,MDF16_15_Sep24,6.0,66.0,MDF16_15,16.0,8.3,43.5, M,9.528,16.0,917.176,11.0,448905.42,49914.896
7.6,1.104,MDF16_15_Oct1,8.0,74.0,MDF16_15,16.0,8.3,42.4, M,0.0,16.0,601.36,12.0,449506.78,49914.896
1.104,58.304,MDF16_15_Dec4,63.0,137.0,MDF16_15,16.0,8.0,41.5, M,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF16_16_Jul25,5.0,5.0,MDF16_16,16.0,9.2,46, F,838.44,16.0,0.0,0.0,0.0,838.44
0.0,2.0,MDF16_16_Jul31,6.0,11.0,MDF16_16,16.0,8.7,43.6, F,2013.72,16.0,1.384,1.0,1.384,2852.16
2.0,154.888,MDF16_16_AUG8,8.0,19.0,MDF16_16,16.0,6.8,44.6, F,1674.48,16.0,11.264,5.0,12.648,4526.64
154.888,8.008,MDF16_16_Aug13,5.0,24.0,MDF16_16,16.0,7.3,48.5, F,14127.72,16.0,14949.312,16.0,14961.96,18654.36
8.008,16965.016,MDF16_16_Aug21,8.0,32.0,MDF16_16,16.0,7.4,44.5, F,659.712,16.0,71723.792,16.0,86685.752,19314.072
16965.016,60.288,MDF16_16_Aug27,6.0,38.0,MDF16_16,16.0,8.7,42.5, F,2239.088,16.0,251239.872,16.0,337925.624,21553.16
60.288,3.68,MDF16_16_Sep3,7.0,45.0,MDF16_16,16.0,7.5,44.4, F,28341.296,16.0,103296.868,16.0,441222.492,49894.456
3.68,1.928,MDF16_16_Sep11,9.0,54.0,MDF16_16,16.0,7.7,43.1, F,9.56,16.0,6712.976,15.0,447935.468,49904.016
1.928,0.0,MDF16_16_Sep18,6.0,60.0,MDF16_16,16.0,8.2,43.2, F,1.352,16.0,52.776,7.0,447988.244,49905.368
0.0,18.52,MDF16_16_Sep24,6.0,66.0,MDF16_16,16.0,8.7,43.9, F,9.528,16.0,917.176,11.0,448905.42,49914.896
18.52,0.0,MDF16_16_Oct1,8.0,74.0,MDF16_16,16.0,9.3,42.3, F,0.0,16.0,601.36,12.0,449506.78,49914.896
0.0,0.0,MDF16_16_Dec4,63.0,137.0,MDF16_16,16.0,8.7,44.1, F,2.232,16.0,22.712,5.0,449529.492,49917.128
0.0,0.0,MDF1_1_Jul24,4.0,4.0,MDF1_1,16.0,8.7,46.6, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,9.688,MDF1_1_Jul31,7.0,11.0,MDF1_1,16.0,9.0,45, M,6237.896,1.0,0.736,1.0,0.736,14535.264
9.688,566.688,MDF1_1_AUG7,7.0,18.0,MDF1_1,16.0,8.3,43.4, M,1647.184,1.0,118.848,12.0,119.584,16182.448
566.688,49749.416,MDF1_1_Aug14,7.0,25.0,MDF1_1,16.0,8.5,46.2, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
49749.416,73646.16,MDF1_1_Aug21,6.0,31.0,MDF1_1,16.0,8.5,45.2, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
73646.16,9527.12,MDF1_1_Aug27,6.0,37.0,MDF1_1,16.0,7.8,43, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
9527.12,4.24,MDF1_1_Sep3,9.0,46.0,MDF1_1,16.0,8.5,43, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
4.24,0.0,MDF1_1_Sep11,7.0,53.0,MDF1_1,16.0,7.8,43.4, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,35.168,MDF1_1_Sep18,8.0,61.0,MDF1_1,16.0,8.4,42.8, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
35.168,0.0,MDF1_1_Sep24,6.0,67.0,MDF1_1,16.0,8.6,42.9, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,5.752,MDF1_1_Oct1,7.0,74.0,MDF1_1,16.0,9.2,43.4, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
5.752,5.368,MDF1_1_Dec4,63.0,137.0,MDF1_1,16.0,10.1,46, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_2_Jul24,4.0,4.0,MDF1_2,16.0,7.3,42.6, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,1.008,MDF1_2_Jul31,7.0,11.0,MDF1_2,16.0,8.4,44.9, M,6237.896,1.0,0.736,1.0,0.736,14535.264
1.008,248.168,MDF1_2_AUG7,7.0,18.0,MDF1_2,16.0,6.0,43.3, M,1647.184,1.0,118.848,12.0,119.584,16182.448
248.168,19246.416,MDF1_2_Aug14,7.0,25.0,MDF1_2,16.0,7.8,42.75, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
19246.416,30341.424,MDF1_2_Aug21,6.0,31.0,MDF1_2,16.0,7.4,41.1, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
30341.424,3034.824,MDF1_2_Aug27,6.0,37.0,MDF1_2,16.0,7.8,40.8, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
3034.824,1.248,MDF1_2_Sep3,9.0,46.0,MDF1_2,16.0,7.3,42.8, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
1.248,4.32,MDF1_2_Sep11,7.0,53.0,MDF1_2,16.0,8.1,42, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
4.32,69.16,MDF1_2_Sep18,8.0,61.0,MDF1_2,16.0,8.7,42.9, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
69.16,0.0,MDF1_2_Sep24,6.0,67.0,MDF1_2,16.0,8.4,42.6, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,15.104,MDF1_2_Oct1,7.0,74.0,MDF1_2,16.0,9.1,42.3, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
15.104,0.0,MDF1_2_Dec4,63.0,137.0,MDF1_2,16.0,9.6,43.3, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_3_Jul24,4.0,4.0,MDF1_3,16.0,7.3,42.4, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,9.544,MDF1_3_Jul31,7.0,11.0,MDF1_3,16.0,7.1,43.2, M,6237.896,1.0,0.736,1.0,0.736,14535.264
9.544,2073.72,MDF1_3_AUG7,7.0,18.0,MDF1_3,16.0,7.1,43.2, M,1647.184,1.0,118.848,12.0,119.584,16182.448
2073.72,7436.048,MDF1_3_Aug14,7.0,25.0,MDF1_3,16.0,7.3,46.65, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
7436.048,7270.072,MDF1_3_Aug21,6.0,31.0,MDF1_3,16.0,7.7,44.1, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
7270.072,13559.712,MDF1_3_Aug27,6.0,37.0,MDF1_3,16.0,7.3,44.4, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
13559.712,25.624,MDF1_3_Sep3,9.0,46.0,MDF1_3,16.0,7.9,43.1, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
25.624,4.168,MDF1_3_Sep11,7.0,53.0,MDF1_3,16.0,7.5,42.6, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
4.168,14.56,MDF1_3_Sep18,8.0,61.0,MDF1_3,16.0,8.2,43.2, M,6.392,1.0,1598.208,12.0,1545722.504,123428.872
14.56,0.0,MDF1_3_Sep24,6.0,67.0,MDF1_3,16.0,7.6,43.6, M,66.48,1.0,17311.584,18.0,1563034.088,123495.352
0.0,0.0,MDF1_3_Oct1,7.0,74.0,MDF1_3,16.0,7.9,42.9, M,3.544,1.0,918.888,10.0,1563952.976,123498.896
0.0,0.0,MDF1_3_Dec4,63.0,137.0,MDF1_3,16.0,8.6,43.8, M,29.368,1.0,5735.336,16.0,1569688.312,123528.264
0.0,0.0,MDF1_4_Jul24,4.0,4.0,MDF1_4,16.0,5.9,40.2, M,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,0.0,MDF1_4_Jul31,7.0,11.0,MDF1_4,16.0,5.9,40.3, M,6237.896,1.0,0.736,1.0,0.736,14535.264
0.0,7725.416,MDF1_4_AUG7,7.0,18.0,MDF1_4,16.0,4.1,42.4, M,1647.184,1.0,118.848,12.0,119.584,16182.448
7725.416,39884.096,MDF1_4_Aug14,7.0,25.0,MDF1_4,16.0,5.5,39.8, M,3898.24,1.0,62885.488,15.0,63005.072,20080.688
39884.096,32697.04,MDF1_4_Aug21,6.0,31.0,MDF1_4,16.0,5.3,41.4, M,30618.392,1.0,650332.704,16.0,713337.776,50699.08
32697.04,1498.52,MDF1_4_Aug27,6.0,37.0,MDF1_4,16.0,3.5,38.1, M,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
1498.52,0.0,MDF1_4_Sep3,9.0,46.0,MDF1_4,16.0,4.5,39, M,15639.144,1.0,93946.232,16.0,1543677.392,123375.752
0.0,,MDF1_4_Sep11,7.0,53.0,MDF1_4,16.0,,, M,46.728,1.0,446.904,14.0,1544124.296,123422.48
0.0,0.0,MDF1_5_Jul24,4.0,4.0,MDF1_5,16.0,6.0,41.1, F,8297.368,1.0,0.0,0.0,0.0,8297.368
0.0,0.0,MDF1_5_Jul31,7.0,11.0,MDF1_5,16.0,6.7,41.8, F,6237.896,1.0,0.736,1.0,0.736,14535.264
0.0,8542.384,MDF1_5_AUG7,7.0,18.0,MDF1_5,16.0,5.8,37.7, F,1647.184,1.0,118.848,12.0,119.584,16182.448
8542.384,4488.024,MDF1_5_Aug14,7.0,25.0,MDF1_5,16.0,5.9,42.5, F,3898.24,1.0,62885.488,15.0,63005.072,20080.688
4488.024,103323.624,MDF1_5_Aug21,6.0,31.0,MDF1_5,16.0,5.8,39.8, F,30618.392,1.0,650332.704,16.0,713337.776,50699.08
103323.624,3653.96,MDF1_5_Aug27,6.0,37.0,MDF1_5,16.0,6.9,40.4, F,57037.528,1.0,736393.384,16.0,1449731.16,107736.608
